2019-02-05 21:14:42,b'20K followers on Instagram!This was my post!\nPlease visit us there if you do the Gram #diorabelle #dogster\xe2\x80\xa6 https://t.co/vdTiInRthW'
2019-02-05 19:07:57,b'My new buddy was born yesterday! Don\xe2\x80\x99t know which one he is but I cant wait to meet em! See you in 5 weeks homie!\xe2\x80\xa6 https://t.co/sXHvLJjg7b'
2019-02-05 18:57:05,b'So **cute**! #DogsofTwitter #weratedogs https://t.co/Tc5Omf58Io'
2019-02-05 15:42:01,b'Playtime #jackrussellbeagle #playtime #dogatplay #dogtoy #doglife #petlove #pet #mansbestfriend #weratedogs\xe2\x80\xa6 https://t.co/15i2agy26v'
2019-02-05 00:44:32,"b'Millie says, the getting cozy struggle is real.  #weratedogs #DogsofTwittter https://t.co/VNADL9myo8'"
2019-02-04 19:33:38,b'This is my #MeanMugMonday face\n#diorabelle #weratedogs\n#dailydoseofdiorabelle\n#doginfluencer  #mydogist\xe2\x80\xa6 https://t.co/cgRjLDoBT7'
2019-02-04 01:12:11,b'@budweiserusa @dog_rates #ThisBudsForYou #Budweiser #SuperBowl Send our love to April \xf0\x9f\x90\xbe #WeRateDogs #BlowinintheWind https://t.co/YC8mWZ8hKI'
2019-02-03 18:41:58,b'He sure loves exploring in the woods #greatdanelabmix #greatdanesofinstagram #seniordogs #doglife #petlove #pet\xe2\x80\xa6 https://t.co/juxwDQTo1F'
2019-02-03 16:46:13,b'Tag someone who\xe2\x80\x99s only here for the commercials and the food \xf0\x9f\x99\x8b\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x99\x8b\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f #NotIntoSports \xf0\x9f\x8f\x88 #MoreIntoSnacks \xf0\x9f\x8d\x97\xf0\x9f\x8d\xbb\n.\n.\xe2\x80\xa6 https://t.co/7aAEW4BS97'
2019-02-03 12:22:54,b'I was 5 yesterday!! \xf0\x9f\xa5\xb3 Here\xe2\x80\x99s my first day in the world \xf0\x9f\xa5\xb0\n\xe2\x80\xa2\n\xe2\x80\xa2\n\xe2\x80\xa2\n#dachshundoftheday #dachshundsdaily #dachshunds #dog\xe2\x80\xa6 https://t.co/GzHVaA1m4f'
2019-02-03 03:55:44,"b'Should I be given a treat right now, you know, because of my cuteness?? #frenchie_steve #frenchbulldog #frenchie\xe2\x80\xa6 https://t.co/Wgg6BQgDGQ'"
2019-02-03 02:05:08,b'RT @_twistersister: \xe2\x80\x9cThis is the last time I help Mama rig up the lights!\xe2\x80\x9d\n\n@dog_rates #christmaspuppy #goodestboy #weratedogs https://t.co\xe2\x80\xa6'
2019-02-02 20:14:07,b'@dog_rates @dog_feelings This is Ozzie. Ozzie tried to sign himself in for his spa day at Petco like a good doggo w\xe2\x80\xa6 https://t.co/W9DuUpqfgZ'
2019-02-02 17:41:49,b'Everybody likes a morning expresso #espresso #jackrussellbeagle #doglife #petlove #pet #mansbestfriend #weratedogs\xe2\x80\xa6 https://t.co/ALsuUsjYXX'
2019-02-02 16:00:00,b'That face melts my heart \xf0\x9f\x92\x95#sierrasunshine #goldenretriever #weratedogs #dogsofinstagram #happygirl #sweetsoul\xe2\x80\xa6 https://t.co/ddWVSobduj'
2019-02-02 14:38:29,"b""The pupper wants me to tell you it's all a bunch of lies. Photos or it didn't happen. &gt;&gt; The Ongoing Adventures of\xe2\x80\xa6 https://t.co/BPlCDxrTbj"""
2019-02-02 10:44:39,b'RT @BIZBoost: This is Todd. He saved his human from a #rattlesnake yesterday. A true h*ckin #hero. He\xe2\x80\x99s expected to make a full #recovery a\xe2\x80\xa6'
2019-02-02 08:58:00,b'RT @BIZBoost: This is Todd. He saved his human from a #rattlesnake yesterday. A true h*ckin #hero. He\xe2\x80\x99s expected to make a full #recovery a\xe2\x80\xa6'
2019-02-02 02:22:06,"b""Nothing to see here folks just an adorable pupperino who hasn't been rated by @dog_rates #WeRateDogs https://t.co/AkXyeVi4cc"""
2019-02-01 22:04:34,b'Is this not the best TOT picture you have ever seen on a Friday / Saturday? I thought as much....\n.\n.\n.\n.\n.\n.\n.\n.\n.\xe2\x80\xa6 https://t.co/bR2Lc7UcCL'
2019-02-01 10:55:59,b'RT @JamesonCocker: Thinking about sharing my page with Da Real Linda sometimes but I don\xe2\x80\x99t wanna ruin the grid. Has anybody done something\xe2\x80\xa6'
2019-02-01 04:00:28,b'This is probably my favorite weratedogs rating ever.\nCLASSIC.\n#weratedogs\n@dog_rates https://t.co/pnT7P4ksEs'
2019-01-31 22:04:49,b'Thinking about sharing my page with Da Real Linda sometimes but I don\xe2\x80\x99t wanna ruin the grid. Has anybody done somet\xe2\x80\xa6 https://t.co/HBdG5wPS8j'
2019-01-31 13:45:43,b'Lazy day off. \n\n#pomeranian #dogsofinstagram #zuko #weratedogs https://t.co/axhAi7X0D9'
2019-01-31 12:46:17,"b'Ok Sawyer, this was much cuter when you weren\xe2\x80\x99t three times my weight...\n.\n.\n#weeklyfluff #goldendoodlepuppy\xe2\x80\xa6 https://t.co/PkkYxwlRxS'"
2019-01-31 11:22:42,b'I love the snow!!\n\xe2\x80\xa2\n\xe2\x80\xa2\n\xe2\x80\xa2\n#dachshundoftheday #dachshundsdaily #dachshunds #dog #wienerdog #wirehaireddachshund\xe2\x80\xa6 https://t.co/4OBAiQih1U'
2019-01-31 08:47:58,b'RT @BIZBoost: This is Todd. He saved his human from a #rattlesnake yesterday. A true h*ckin #hero. He\xe2\x80\x99s expected to make a full #recovery a\xe2\x80\xa6'
2019-01-31 08:42:03,b'This is Todd. He saved his human from a #rattlesnake yesterday. A true h*ckin #hero. He\xe2\x80\x99s expected to make a full\xe2\x80\xa6 https://t.co/RQhPKhKQYi'
2019-01-30 22:36:03,"b'Rosie, being herself. She loves the snow! #dogs, #dogsarethebest, #weratedogs, #dogsofinstagram, https://t.co/nG7WRq7VLL'"
2019-01-30 22:29:39,"b'RT @JamesonCocker: This is the face I make when it\xe2\x80\x99s 515am and I didn\xe2\x80\x99t get fed at 5am like I expected. Why Linda, why?...\nWho else has str\xe2\x80\xa6'"
2019-01-30 16:43:07,"b'OMh*ck, this puppet face made my day. Stay strong, Doggo! I sense treats in your future. #weratedogs\xe2\x80\xa6 https://t.co/QUwAhrgCzx'"
2019-01-30 13:41:47,b'Hunting in the woods #doglife #petlove #pet #mansbestfriend #jackrussellbeagle #dogsofinstagram #weratedogs #winter\xe2\x80\xa6 https://t.co/LiiJjoG6mx'
2019-01-30 08:36:28,b'RT @TheSoulfulEMU: This is Todd. He saved his human from a #rattlesnake yesterday. A true h*ckin #hero. He\xe2\x80\x99s expected to make a full #recov\xe2\x80\xa6'
2019-01-30 07:47:45,b'RT @TheSoulfulEMU: This is Todd. He saved his human from a #rattlesnake yesterday. A true h*ckin #hero. He\xe2\x80\x99s expected to make a full #recov\xe2\x80\xa6'
2019-01-30 07:38:31,b'RT @TheSoulfulEMU: This is Todd. He saved his human from a #rattlesnake yesterday. A true h*ckin #hero. He\xe2\x80\x99s expected to make a full #recov\xe2\x80\xa6'
2019-01-30 07:37:02,b'This is Todd. He saved his human from a #rattlesnake yesterday. A true h*ckin #hero. He\xe2\x80\x99s expected to make a full\xe2\x80\xa6 https://t.co/s4sk5SA0de'
2019-01-30 04:34:56,"b'RT @JamesonCocker: This is the face I make when it\xe2\x80\x99s 515am and I didn\xe2\x80\x99t get fed at 5am like I expected. Why Linda, why?...\nWho else has str\xe2\x80\xa6'"
2019-01-29 23:04:06,"b'This is the face I make when it\xe2\x80\x99s 515am and I didn\xe2\x80\x99t get fed at 5am like I expected. Why Linda, why?...\nWho else ha\xe2\x80\xa6 https://t.co/MQ0hj1yr0a'"
2019-01-29 03:02:42,b'My partner in crime. Rescued this sweetie almost 7 years ago! \n#DogsAreBetterThanPeople #AdoptDontShop #Puppies\xe2\x80\xa6 https://t.co/ZSjsnVVNpr'
2019-01-28 15:49:35,b'Cheerios are good for my girl... #cheerios #labradorretriever #dog #dogsofinstagram #weratedogs https://t.co/y10TwlsUa3'
2019-01-28 01:19:43,b'RT @HereToComplain5: Making it difficult to #konmari fold\n\n#konmarifolding\n#weratedogs\n#puppy\n#yorkiechon\n#konmarimethod https://t.co/oUT1T\xe2\x80\xa6'
2019-01-28 00:14:04,b'Making it difficult to #konmari fold\n\n#konmarifolding\n#weratedogs\n#puppy\n#yorkiechon\n#konmarimethod https://t.co/oUT1Toztm5'
2019-01-27 14:28:45,b'Weekend naps \xf0\x9f\x98\xb4 .\n.\n.\n.\n.\n#humphreythepyr #greatpyrenees #greatpyreneesofinstagram #pyreneanmountaindog\xe2\x80\xa6 https://t.co/GD6EYVXKq2'
2019-01-27 14:22:56,b'All cosy for @rspb_love_nature #biggardenbirdwatch \xf0\x9f\x90\xa6\xf0\x9f\x90\xa4\xf0\x9f\x90\xa5\n\xe2\x80\xa2\n\xe2\x80\xa2\n\xe2\x80\xa2\n#dachshundoftheday #dachshundsdaily #dachshunds #dog\xe2\x80\xa6 https://t.co/Q6d39WUhwA'
2019-02-06 05:07:44,b'RT @FNJgirl: LADIES WHO LOVE #ALTROCK PLEASE BEWARE! @atlasgenius prey on &amp; abuse their fans.  @KeithWHJeffery and @mikefantastic are #sexu\xe2\x80\xa6'
2019-02-06 05:07:39,"b""RT @EmmaDaly: Not how I want to feature in a news story, but I think it's important to speak up since I have that privilege #MeToo \n\nTwo wo\xe2\x80\xa6"""
2019-02-06 05:07:29,"b'RT @angelaxocampo: I believe, support and will defend my friend and colleague Dr. @VanessaCTyson. She is a dedicated and passionate scholar\xe2\x80\xa6'"
2019-02-06 05:07:08,b'RT @FNJgirl: LADIES WHO LOVE #ALTROCK PLEASE BEWARE! @atlasgenius prey on &amp; abuse their fans.  @KeithWHJeffery and @mikefantastic are #sexu\xe2\x80\xa6'
2019-02-06 05:07:05,b'RT @ellenmkey: Trust women. Believe women. I believe Dr. Vanessa Tyson. #IBelieveVanessa #metoo'
2019-02-06 05:06:56,"b""RT @EmmaDaly: Not how I want to feature in a news story, but I think it's important to speak up since I have that privilege #MeToo \n\nTwo wo\xe2\x80\xa6"""
2019-02-06 05:06:55,"b'RT @HRHero: In defense of #arbitration as way to ""fairly &amp; efficiently"" resolve sexual harassment claims https://t.co/6yX32DzBmn #HR #MeToo\xe2\x80\xa6'"
2019-02-06 05:06:47,"b""RT @JGarciaForrest: I believe Vanessa Tyson. I've always admired her work and generosity as a scholar. I now admire her strength and courag\xe2\x80\xa6"""
2019-02-06 05:06:45,"b""RT @EmmaDaly: Not how I want to feature in a news story, but I think it's important to speak up since I have that privilege #MeToo \n\nTwo wo\xe2\x80\xa6"""
